19, 2.1925428742, 0.0131289467, 3.1863211284, 0.0434518612, 0.137235, 0.000193, 9.446215, 0.894652, 0.15279
20, 2.1576550349, 0.0130904931, 3.1346765659, 0.042004666, 0.13738, 0.000189, 9.447252, 0.909861, 0.155008
21, 2.1568633208, 0.0127988269, 3.1085021923, 0.0409389739, 0.140567, 0.000194, 9.594949, 0.918445, 0.155335
22, 2.1580477639, 0.0129590768, 3.0784308411, 0.0383818757, 0.14167, 0.0002, 9.495296, 0.890167, 0.160239
23, 2.1814918988, 0.0136823172, 2.9804371965, 0.0360394466, 0.141015, 0.000199, 9.43676, 0.888986, 0.15886
24, 2.1704836003, 0.0131205734, 2.9907524163, 0.0353806011, 0.140712, 0.000193, 9.383059, 0.866592, 0.158812
25, 2.1659476948, 0.0127076151, 2.9861173547, 0.0359707697, 0.142111, 0.000193, 9.34288, 0.830893, 0.160035
26, 2.1371240002, 0.0121794697, 2.9413421771, 0.0354725867, 0.143527, 0.0002, 9.545884, 0.959734, 0.159101
27, 2.1332251725, 0.0120889871, 2.9180424569, 0.0337384069, 0.145107, 0.000218, 9.338501, 0.866669, 0.162474
28, 2.1312464578, 0.0117943179, 2.9252501547, 0.0322655092, 0.144389, 0.000212, 9.532374, 0.926878, 0.163152
29, 2.1418308486, 0.0121291881, 2.8879618179, 0.033506133, 0.14523, 0.000217, 9.487482, 0.876993, 0.164911
30, 2.1436436042, 0.0118157635, 2.8541041185, 0.03102982, 0.146485, 0.000214, 9.485014, 0.894814, 0.16195
31, 2.1288416383, 0.012057759, 2.8996556832, 0.0322528702, 0.147666, 0.000218, 9.408094, 0.920211, 0.165484
32, 2.1386590062, 0.0124641047, 2.8844896888, 0.0321014857, 0.151257, 0.000232, 9.587631, 0.925658, 0.167337
33, 2.1258208284, 0.0121065496, 2.7835914989, 0.0304691925, 0.15285, 0.000236, 9.450137, 0.889519, 0.172403
34, 2.119694554, 0.0126249008, 2.7354665327, 0.0280522093, 0.157057, 0.000246, 9.44508, 0.916035, 0.177132
35, 2.0801583071, 0.0111018049, 2.7079963305, 0.0268335356, 0.158238, 0.000252, 9.477253, 0.916767, 0.180545
36, 2.065404312, 0.0104550766, 2.6959347763, 0.0262907559, 0.157709, 0.000251, 9.443373, 0.928983, 0.177738
37, 2.0525583691, 0.0105398872, 2.6607073274, 0.0265432163, 0.16019, 0.000257, 9.506732, 0.875766, 0.186483
38, 2.0474579514, 0.0102925711, 2.6069918272, 0.0241824562, 0.162974, 0.000284, 9.5087, 0.904572, 0.18973
39, 2.075526798, 0.0107761351, 2.6480883439, 0.0261631128, 0.166344, 0.000268, 9.463693, 0.868754, 0.191282
40, 2.0507652168, 0.0106496238, 2.6279971076, 0.0242143653, 0.167855, 0.000289, 9.350695, 0.837344, 0.197964
41, 2.027912624, 0.0099509672, 2.586190646, 0.0243696745, 0.171401, 0.000294, 9.274114, 0.831425, 0.200174
42, 2.0040136609, 0.0093346956, 2.5749960497, 0.0230719646, 0.173328, 0.00031, 9.279816, 0.887975, 0.212945
43, 2.0069617272, 0.0099404814, 2.5864234137, 0.0246951708, 0.173686, 0.000296, 8.988339, 0.817137, 0.205419
44, 2.005970533, 0.0095444078, 2.5570084476, 0.0225119024, 0.174026, 0.000307, 9.088765, 0.797773, 0.212926
45, 2.0042481442, 0.0103018355, 2.5044621477, 0.0208671786, 0.175203, 0.000306, 9.050261, 0.801283, 0.207539
46, 1.9832085243, 0.009444039, 2.5355789662, 0.0214966385, 0.180896, 0.000328, 9.117736, 0.877588, 0.223405
47, 1.9868172768, 0.0097950092, 2.4969125783, 0.0208941645, 0.182306, 0.000329, 9.048486, 0.852703, 0.236045
48, 1.958367073, 0.0088851114, 2.4729555147, 0.0211412967, 0.185123, 0.000334, 9.02404, 0.793844, 0.230497
49, 1.9710807571, 0.0090985088, 2.4264929878, 0.0189339248, 0.190854, 0.000359, 9.228297, 0.83257, 0.243563
50, 1.9377102646, 0.0087662012, 2.3850020884, 0.0184026761, 0.196026, 0.000384, 9.181754, 0.877882, 0.267063
51, 1.9308551738, 0.0080864215, 2.387715378, 0.0190802336, 0.199536, 0.000397, 9.11735, 0.791349, 0.270127
52, 1.9008478054, 0.0079322379, 2.3604446209, 0.0173091404, 0.202743, 0.000409, 8.876484, 0.826793, 0.299697
53, 1.9166789983, 0.0081420524, 2.2923076097, 0.0156495841, 0.20611, 0.000422, 8.769118, 0.781764, 0.31999
54, 1.9194851518, 0.0082288328, 2.2514782489, 0.0148732653, 0.211927, 0.000462, 8.758737, 0.774822, 0.330981
55, 1.9115988765, 0.0080937096, 2.2297957737, 0.0145182003, 0.215337, 0.000478, 8.681352, 0.746607, 0.348345
56, 1.8839356132, 0.0076808055, 2.1677960364, 0.0128593661, 0.222776, 0.000491, 8.725069, 0.737532, 0.356815
57, 1.8540287981, 0.0071324488, 2.1453184438, 0.0130993144, 0.229305, 0.00053, 8.70412, 0.745648, 0.408417
58, 1.8347312261, 0.007256362, 2.1380025387, 0.0119001221, 0.236881, 0.000564, 8.814044, 0.823935, 0.454698
59, 1.8207345162, 0.0068605277, 2.0864477942, 0.0116089955, 0.241836, 0.000572, 8.797798, 0.81624, 0.487913
60, 1.807950711, 0.0063639865, 2.0905516949, 0.0117969832, 0.246071, 0.000654, 8.737752, 0.778442, 0.504801
61, 1.8122841301, 0.0067235741, 2.0792952205, 0.0094836655, 0.24357, 0.000537, 8.723443, 0.694806, 0.550502
62, 1.7959659304, 0.0070527582, 2.0901398968, 0.0112240512, 0.246592, 0.000648, 8.796021, 0.603236, 0.561087
63, 1.8046379681, 0.0047299561, 2.1007323037, 0.0106717201, 0.248914, 0.0005, 8.804317, 0.82967, 0.540738
64, 1.7823594139, 0.0053702489, 2.094374624, 0.0126374565, 0.246736, 0.000451, 8.660022, 0.7658, 0.550581
65, 1.7747578658, 0.0065275594, 2.0778672353, 0.0099093488, 0.245704, 0.000562, 8.727225, 0.593582, 0.547814
66, 1.7772353807, 0.0063518393, 2.0934679561, 0.0107708926, 0.247495, 0.000778, 8.665327, 0.906118, 0.525935
67, 1.7732109515, 0.0069917708, 2.096671317, 0.0068246651, 0.249751, 0.000608, 8.507462, 0.698591, 0.553445
68, 1.7551775151, 0.0113261605, 2.090595597, 0.0128216228, 0.249318, 0.000644, 8.480906, 0.768218, 0.532854
69, 1.7462558821, 0.0045874142, 2.075856833, 0.0182675401, 0.25286, 0.000631, 8.607203, 0.388799, 0.57624
70, 1.7549282976, 0.0070425273, 2.0794428557, 0.0156020597, 0.25104, 0.000761, 8.818051, 0.857935, 0.56927
71, 1.7467745971, 0.0049992689, 2.0876687233, 0.0112295701, 0.251845, 0.000456, 8.877132, 0.840651, 0.545753
72, 1.7775890857, 0.0093590065, 2.0371993562, 0.0130951175, 0.247929, 0.0012, 8.916997, 0.561071, 0.561049
73, 1.7650905638, 0.006724995, 2.0634616807, 0.0107093661, 0.245459, 0.000683, 8.914104, 0.68993, 0.570813
74, 1.763114769, 0.0047039902, 2.0346768292, 0.0103483664, 0.250703, 0.000771, 8.716518, 0.923276, 0.583279
75, 1.7583853971, 0.0082345188, 2.0191951673, 0.0091590693, 0.253636, 0.000649, 8.866102, 0.766175, 0.554943
76, 1.7767644757, 0.0042606812, 1.9874809846, 0.0075981398, 0.25171, 0.000337, 8.738323, 0.764758, 0.587624
77, 1.7671516269, 0.007388461, 1.9846825958, 0.0098599031, 0.250676, 0.000826, 8.734029, 0.689104, 0.55269
78, 1.770928526, 0.0069013085, 2.0142823941, 0.0095859699, 0.253928, 0.000549, 8.777534, 0.896228, 0.58085
79, 1.7834184499, 0.0031744848, 2.0311842554, 0.0094490692, 0.253171, 0.000468, 8.750283, 0.63607, 0.576759
80, 1.8000636043, 0.0045541609, 2.0071443691, 0.0074866485, 0.251273, 0.000817, 8.743782, 0.671853, 0.540707
81, 1.7910302268, 0.0060644283, 1.9849048927, 0.009995981, 0.24615, 0.000807, 8.666786, 0.728082, 0.541245
82, 1.8227347806, 0.0080236785, 1.9837024047, 0.008938563, 0.249526, 0.000864, 8.542956, 0.655655, 0.55166
83, 1.7755620133, 0.0062020381, 1.9752757325, 0.0076225891, 0.254756, 0.000705, 8.503775, 0.697158, 0.557178
84, 1.7757253725, 0.0058048462, 1.978450574, 0.0071817756, 0.258197, 0.001081, 8.689287, 0.658504, 0.563357
85, 1.8011998029, 0.0083503623, 1.9235683947, 0.0054706285, 0.23892, 0.001039, 8.155817, 0.269098, 0.575655
86, 1.8266067305, 0.0079731384, 1.9323231815, 0.0099688553, 0.25266, 0.000731, 8.569302, 0.611411, 0.517028
87, 1.8570533294, 0.0032479863, 1.9413119356, 0.0111644849, 0.252978, 0.000471, 8.561829, 1.030571, 0.578537
88, 1.8286152748, 0.0083147137, 1.9339025346, 0.0084182777, 0.248176, 0.000697, 8.325851, 0.414782, 0.580627
89, 1.8277267837, 0.007305424, 1.9210098283, 0.0074938593, 0.249576, 0.000638, 8.445791, 0.751584, 0.533234
90, 1.8268917034, 0.008316011, 1.9195830481, 0.0075554789, 0.260739, 0.000833, 8.502879, 0.726608, 0.550668
91, 1.7931592351, 0.0103949441, 1.8707978544, 0.0032121599, 0.250205, 0.000282, 8.420766, 0.369568, 0.569828
92, 1.8077030387, 0.007274197, 1.8781157244, 0.0065827956, 0.259926, 0.000744, 8.567001, 0.957314, 0.554943
93, 1.8348816803, 0.0022899323, 1.8954096703, 0.0014916874, 0.255133, 0.000626, 8.920897, 0.163262, 0.583425
94, 1.811003298, 0.0059491458, 1.8609442124, 0.0070827537, 0.254458, 0.000577, 8.78313, 0.469274, 0.557907
95, 1.7924564544, 0.0072307693, 1.8554235522, 0.0084273338, 0.255269, 0.000717, 8.630191, 0.698395, 0.542335
96, 1.7867083208, 0.0094588339, 1.8694999711, 0.0127088608, 0.261469, 0.000484, 8.699707, 1.104792, 0.568766
97, 1.7702114452, 0.0057071617, 1.8878563896, 0.0056465785, 0.251104, 0.000614, 8.68947, 1.040208, 0.587938
98, 1.7653659394, 0.0050312929, 1.8807845432, 0.0087663368, 0.255116, 0.000604, 8.716588, 0.678518, 0.545271
99, 1.7657155165, 0.0048151062, 1.8671906966, 0.0046026251, 0.260261, 0.000848, 8.907527, 0.833513, 0.560858
